name,degree,alpha,l1_ratio,max_iter,R2,MSE,RMSE,MAE,MAPE
ElasticNet,1,0.2,0.5,2000,0.021103753479594145,467.43432461413715,21.620229522697883,17.153466370058407,8.684987692689914
ElasticNet,1,0.2,0.6,1000,0.021666757645908974,467.1654835871419,21.61401127942571,17.14907043618595,8.684566673601854
ElasticNet,1,0.2,0.6,1500,0.021666757645908974,467.1654835871419,21.61401127942571,17.14907043618595,8.684566673601854
ElasticNet,1,0.2,0.6,2000,0.021666757645908974,467.1654835871419,21.61401127942571,17.14907043618595,8.684566673601854
ElasticNet,1,0.2,0.7000000000000001,1000,0.022446512770445515,466.7931414606931,21.60539611904149,17.143104454783508,8.68342925707104
ElasticNet,1,0.2,0.7000000000000001,1500,0.022446512770445515,466.7931414606931,21.60539611904149,17.143104454783508,8.68342925707104
ElasticNet,1,0.2,0.7000000000000001,2000,0.022446512770445515,466.7931414606931,21.60539611904149,17.143104454783508,8.68342925707104
ElasticNet,1,0.2,0.8,1000,0.023680321093457746,466.2039836595262,21.591757308276836,17.133776929488175,8.681955715853272
ElasticNet,1,0.2,0.8,1500,0.023680321093457746,466.2039836595262,21.591757308276836,17.133776929488175,8.681955715853272
ElasticNet,1,0.2,0.8,2000,0.023680321093457746,466.2039836595262,21.591757308276836,17.133776929488175,8.681955715853272
ElasticNet,1,0.2,0.9,1000,0.025707966011663475,465.23575966615834,21.56932450648741,17.119019813869023,8.679586171809708
ElasticNet,1,0.2,0.9,1500,0.025707966011663475,465.23575966615834,21.56932450648741,17.119019813869023,8.679586171809708
ElasticNet,1,0.2,0.9,2000,0.025707966011663475,465.23575966615834,21.56932450648741,17.119019813869023,8.679586171809708
ElasticNet,1,0.2,1.0,1000,0.029583161694889615,463.3853087288141,21.52638633697756,17.09331744231932,8.677304619776228
ElasticNet,1,0.2,1.0,1500,0.029583161694889615,463.3853087288141,21.52638633697756,17.09331744231932,8.677304619776228
ElasticNet,1,0.2,1.0,2000,0.029583161694889615,463.3853087288141,21.52638633697756,17.09331744231932,8.677304619776228
ElasticNet,1,0.30000000000000004,0.1,1000,0.017130660587430513,469.33152260552714,21.664060621349986,17.188242607982342,8.68426026784564
ElasticNet,1,0.30000000000000004,0.1,1500,0.017130660587430513,469.33152260552714,21.664060621349986,17.188242607982342,8.68426026784564
ElasticNet,1,0.30000000000000004,0.1,2000,0.017130660587430513,469.33152260552714,21.664060621349986,17.188242607982342,8.68426026784564
ElasticNet,1,0.30000000000000004,0.2,1000,0.017086802795853617,469.3524652102799,21.664543964973735,17.187646212011625,8.685503204179778
ElasticNet,1,0.30000000000000004,0.2,1500,0.017086802795853617,469.3524652102799,21.664543964973735,17.187646212011625,8.685503204179778
ElasticNet,1,0.30000000000000004,0.2,2000,0.017086802795853617,469.3524652102799,21.664543964973735,17.187646212011625,8.685503204179778
ElasticNet,1,0.30000000000000004,0.30000000000000004,1000,0.017035710251347758,469.3768624935658,21.665107027050798,17.187105280806815,8.687033573161164
ElasticNet,1,0.30000000000000004,0.30000000000000004,1500,0.017035710251347758,469.3768624935658,21.665107027050798,17.187105280806815,8.687033573161164
ElasticNet,1,0.30000000000000004,0.30000000000000004,2000,0.017035710251347758,469.3768624935658,21.665107027050798,17.187105280806815,8.687033573161164
ElasticNet,1,0.30000000000000004,0.4,1000,0.017001301545191527,469.3932930503078,21.665486217722137,17.186755673497014,8.68790854951222
ElasticNet,1,0.30000000000000004,0.4,1500,0.017001301545191527,469.3932930503078,21.665486217722137,17.186755673497014,8.68790854951222
ElasticNet,1,0.30000000000000004,0.4,2000,0.017001301545191527,469.3932930503078,21.665486217722137,17.186755673497014,8.68790854951222
ElasticNet,1,0.30000000000000004,0.5,1000,0.01699850022084526,469.39463071521203,21.665517088572155,17.186501394215483,8.687840491068222
ElasticNet,1,0.30000000000000004,0.5,1500,0.01699850022084526,469.39463071521203,21.665517088572155,17.186501394215483,8.687840491068222
ElasticNet,1,0.30000000000000004,0.5,2000,0.01699850022084526,469.39463071521203,21.665517088572155,17.186501394215483,8.687840491068222
ElasticNet,1,0.30000000000000004,0.6,1000,0.017076272270512005,469.35749365841053,21.66466001714337,17.18512338419304,8.687727843209347
ElasticNet,1,0.30000000000000004,0.6,1500,0.017076272270512005,469.35749365841053,21.66466001714337,17.18512338419304,8.687727843209347
ElasticNet,1,0.30000000000000004,0.6,2000,0.017076272270512005,469.35749365841053,21.66466001714337,17.18512338419304,8.687727843209347
ElasticNet,1,0.30000000000000004,0.7000000000000001,1000,0.01717931819246188,469.3082880341147,21.663524367796544,17.183207124098253,8.687382841061368
ElasticNet,1,0.30000000000000004,0.7000000000000001,1500,0.01717931819246188,469.3082880341147,21.663524367796544,17.183207124098253,8.687382841061368
ElasticNet,1,0.30000000000000004,0.7000000000000001,2000,0.01717931819246188,469.3082880341147,21.663524367796544,17.183207124098253,8.687382841061368
ElasticNet,1,0.30000000000000004,0.8,1000,0.017341284768337628,469.2309471133852,21.661739244884867,17.180540041553886,8.686078455266191
ElasticNet,1,0.30000000000000004,0.8,1500,0.017341284768337628,469.2309471133852,21.661739244884867,17.180540041553886,8.686078455266191
ElasticNet,1,0.30000000000000004,0.8,2000,0.017341284768337628,469.2309471133852,21.661739244884867,17.180540041553886,8.686078455266191
ElasticNet,1,0.30000000000000004,0.9,1000,0.01808966672332335,468.87358603970074,21.653489003846488,17.173194273192433,8.683121583046418
ElasticNet,1,0.30000000000000004,0.9,1500,0.01808966672332335,468.87358603970074,21.653489003846488,17.173194273192433,8.683121583046418
ElasticNet,1,0.30000000000000004,0.9,2000,0.01808966672332335,468.87358603970074,21.653489003846488,17.173194273192433,8.683121583046418
ElasticNet,1,0.30000000000000004,1.0,1000,0.019805912592760766,468.05405870807203,21.63455704903782,17.157928915777752,8.673914038027862
ElasticNet,1,0.30000000000000004,1.0,1500,0.019805912592760766,468.05405870807203,21.63455704903782,17.157928915777752,8.673914038027862
ElasticNet,1,0.30000000000000004,1.0,2000,0.019805912592760766,468.05405870807203,21.63455704903782,17.157928915777752,8.673914038027862
ElasticNet,1,0.4,0.1,1000,0.015315917785399313,470.19808336621156,21.68405135961017,17.20335390202139,8.685461290384282
ElasticNet,1,0.4,0.1,1500,0.015315917785399313,470.19808336621156,21.68405135961017,17.20335390202139,8.685461290384282
ElasticNet,1,0.4,0.1,2000,0.015315917785399313,470.19808336621156,21.68405135961017,17.20335390202139,8.685461290384282
ElasticNet,1,0.4,0.2,1000,0.015105211068151991,470.2986982704144,21.68637125640005,17.20384675137846,8.687306100430296
ElasticNet,1,0.4,0.2,1500,0.015105211068151991,470.2986982704144,21.68637125640005,17.20384675137846,8.687306100430296
ElasticNet,1,0.4,0.2,2000,0.015105211068151991,470.2986982704144,21.68637125640005,17.20384675137846,8.687306100430296
ElasticNet,1,0.4,0.30000000000000004,1000,0.014863238152221903,470.41424314754994,21.68903509028352,17.204756622824473,8.68881092607868
ElasticNet,1,0.4,0.30000000000000004,1500,0.014863238152221903,470.41424314754994,21.68903509028352,17.204756622824473,8.68881092607868
ElasticNet,1,0.4,0.30000000000000004,2000,0.014863238152221903,470.41424314754994,21.68903509028352,17.204756622824473,8.68881092607868
ElasticNet,1,0.4,0.4,1000,0.01462331624711477,470.52880864320133,21.691676021995196,17.206168769675298,8.689228210019037
ElasticNet,1,0.4,0.4,1500,0.01462331624711477,470.52880864320133,21.691676021995196,17.206168769675298,8.689228210019037
ElasticNet,1,0.4,0.4,2000,0.01462331624711477,470.52880864320133,21.691676021995196,17.206168769675298,8.689228210019037
ElasticNet,1,0.4,0.5,1000,0.014355314990021961,470.6567823554821,21.69462565603477,17.207386140557304,8.689825191586888
ElasticNet,1,0.4,0.5,1500,0.014355314990021961,470.6567823554821,21.69462565603477,17.207386140557304,8.689825191586888
ElasticNet,1,0.4,0.5,2000,0.014355314990021961,470.6567823554821,21.69462565603477,17.207386140557304,8.689825191586888
ElasticNet,1,0.4,0.6,1000,0.01405321826924466,470.8010370475873,21.6979500655612,17.208652052466043,8.690597576477883
ElasticNet,1,0.4,0.6,1500,0.01405321826924466,470.8010370475873,21.6979500655612,17.208652052466043,8.690597576477883
ElasticNet,1,0.4,0.6,2000,0.01405321826924466,470.8010370475873,21.6979500655612,17.208652052466043,8.690597576477883
ElasticNet,1,0.4,0.7000000000000001,1000,0.013764853686795253,470.93873448418384,21.701122885329777,17.20984098923162,8.691176973345177
ElasticNet,1,0.4,0.7000000000000001,1500,0.013764853686795253,470.93873448418384,21.701122885329777,17.20984098923162,8.691176973345177
ElasticNet,1,0.4,0.7000000000000001,2000,0.013764853686795253,470.93873448418384,21.701122885329777,17.20984098923162,8.691176973345177
ElasticNet,1,0.4,0.8,1000,0.013345068363845636,471.1391868504212,21.705740873105924,17.211835675566846,8.691320098157165
ElasticNet,1,0.4,0.8,1500,0.013345068363845636,471.1391868504212,21.705740873105924,17.211835675566846,8.691320098157165
ElasticNet,1,0.4,0.8,2000,0.013345068363845636,471.1391868504212,21.705740873105924,17.211835675566846,8.691320098157165
ElasticNet,1,0.4,0.9,1000,0.0132205482937241,471.1986466298259,21.707110508536733,17.212473677106175,8.691812659784526
ElasticNet,1,0.4,0.9,1500,0.0132205482937241,471.1986466298259,21.707110508536733,17.212473677106175,8.691812659784526
ElasticNet,1,0.4,0.9,2000,0.0132205482937241,471.1986466298259,21.707110508536733,17.212473677106175,8.691812659784526
ElasticNet,1,0.4,1.0,1000,0.013252924563716184,471.1831865849528,21.706754400069872,17.21262911195358,8.689271514129404
ElasticNet,1,0.4,1.0,1500,0.013252924563716184,471.1831865849528,21.706754400069872,17.21262911195358,8.689271514129404
ElasticNet,1,0.4,1.0,2000,0.013252924563716184,471.1831865849528,21.706754400069872,17.21262911195358,8.689271514129404
ElasticNet,1,0.5,0.1,1000,0.013995487446806565,470.82860418566923,21.6985853037858,17.21463940746186,8.686185569974844
ElasticNet,1,0.5,0.1,1500,0.013995487446806565,470.82860418566923,21.6985853037858,17.21463940746186,8.686185569974844
ElasticNet,1,0.5,0.1,2000,0.013995487446806565,470.82860418566923,21.6985853037858,17.21463940746186,8.686185569974844
ElasticNet,1,0.5,0.2,1000,0.013650889433932778,470.99315373827363,21.702376684093235,17.216063264598453,8.688429490289364
ElasticNet,1,0.5,0.2,1500,0.013650889433932778,470.99315373827363,21.702376684093235,17.216063264598453,8.688429490289364
ElasticNet,1,0.5,0.2,2000,0.013650889433932778,470.99315373827363,21.702376684093235,17.216063264598453,8.688429490289364
ElasticNet,1,0.5,0.30000000000000004,1000,0.013293767909514087,471.16368341306315,21.706305153412526,17.21798742391173,8.689480452481128
ElasticNet,1,0.5,0.30000000000000004,1500,0.013293767909514087,471.16368341306315,21.706305153412526,17.21798742391173,8.689480452481128
ElasticNet,1,0.5,0.30000000000000004,2000,0.013293767909514087,471.16368341306315,21.706305153412526,17.21798742391173,8.689480452481128
ElasticNet,1,0.5,0.4,1000,0.012903472567599716,471.3500539709198,21.71059773407724,17.2203057814908,8.690186632995518
ElasticNet,1,0.5,0.4,1500,0.012903472567599716,471.3500539709198,21.71059773407724,17.2203057814908,8.690186632995518
ElasticNet,1,0.5,0.4,2000,0.012903472567599716,471.3500539709198,21.71059773407724,17.2203057814908,8.690186632995518
ElasticNet,1,0.5,0.5,1000,0.012531761788559193,471.52755018420106,21.714685127447762,17.22225465029233,8.691629091278477
ElasticNet,1,0.5,0.5,1500,0.012531761788559193,471.52755018420106,21.714685127447762,17.22225465029233,8.691629091278477
ElasticNet,1,0.5,0.5,2000,0.012531761788559193,471.52755018420106,21.714685127447762,17.22225465029233,8.691629091278477
ElasticNet,1,0.5,0.6,1000,0.012038160318111779,471.7632506180185,21.72011166219038,17.225040539081196,8.69308491754145
ElasticNet,1,0.5,0.6,1500,0.012038160318111779,471.7632506180185,21.72011166219038,17.225040539081196,8.69308491754145
ElasticNet,1,0.5,0.6,2000,0.012038160318111779,471.7632506180185,21.72011166219038,17.225040539081196,8.69308491754145
ElasticNet,1,0.5,0.7000000000000001,1000,0.011541515538038727,472.000404267521,21.725570286358906,17.228215551065542,8.695142215814666
ElasticNet,1,0.5,0.7000000000000001,1500,0.011541515538038727,472.000404267521,21.725570286358906,17.228215551065542,8.695142215814666
ElasticNet,1,0.5,0.7000000000000001,2000,0.011541515538038727,472.000404267521,21.725570286358906,17.228215551065542,8.695142215814666
ElasticNet,1,0.5,0.8,1000,0.011224260842975009,472.1518970683616,21.729056515835232,17.231155922521435,8.696410066861763
ElasticNet,1,0.5,0.8,1500,0.011224260842975009,472.1518970683616,21.729056515835232,17.231155922521435,8.696410066861763
ElasticNet,1,0.5,0.8,2000,0.011224260842975009,472.1518970683616,21.729056515835232,17.231155922521435,8.696410066861763
ElasticNet,1,0.5,0.9,1000,0.01090669998760041,472.30353606430583,21.732545549573935,17.233791545244426,8.698927603312177
ElasticNet,1,0.5,0.9,1500,0.01090669998760041,472.30353606430583,21.732545549573935,17.233791545244426,8.698927603312177
ElasticNet,1,0.5,0.9,2000,0.01090669998760041,472.30353606430583,21.732545549573935,17.233791545244426,8.698927603312177
ElasticNet,1,0.5,1.0,1000,0.010364154127209924,472.56260801266126,21.73850519269118,17.238258520312712,8.702693454287592
ElasticNet,1,0.5,1.0,1500,0.010364154127209924,472.56260801266126,21.73850519269118,17.238258520312712,8.702693454287592
ElasticNet,1,0.5,1.0,2000,0.010364154127209924,472.56260801266126,21.73850519269118,17.238258520312712,8.702693454287592
ElasticNet,1,0.6,0.1,1000,0.012952699527670197,471.32654752586484,21.710056368555676,17.22362916733559,8.686617105361597
ElasticNet,1,0.6,0.1,1500,0.012952699527670197,471.32654752586484,21.710056368555676,17.22362916733559,8.686617105361597
ElasticNet,1,0.6,0.1,2000,0.012952699527670197,471.32654752586484,21.710056368555676,17.22362916733559,8.686617105361597
ElasticNet,1,0.6,0.2,1000,0.012522554887699822,471.53194658627154,21.714786358292166,17.22560989814055,8.688780032086303
ElasticNet,1,0.6,0.2,1500,0.012522554887699822,471.53194658627154,21.714786358292166,17.22560989814055,8.688780032086303
ElasticNet,1,0.6,0.2,2000,0.012522554887699822,471.53194658627154,21.714786358292166,17.22560989814055,8.688780032086303
ElasticNet,1,0.6,0.30000000000000004,1000,0.012076056599448104,471.7451547036305,21.719695087722354,17.228451315680577,8.689758019798896
ElasticNet,1,0.6,0.30000000000000004,1500,0.012076056599448104,471.7451547036305,21.719695087722354,17.228451315680577,8.689758019798896
ElasticNet,1,0.6,0.30000000000000004,2000,0.012076056599448104,471.7451547036305,21.719695087722354,17.228451315680577,8.689758019798896
ElasticNet,1,0.6,0.4,1000,0.011655606116394157,471.94592469154145,21.724316437843136,17.230922002738602,8.691199946156496
ElasticNet,1,0.6,0.4,1500,0.011655606116394157,471.94592469154145,21.724316437843136,17.230922002738602,8.691199946156496
ElasticNet,1,0.6,0.4,2000,0.011655606116394157,471.94592469154145,21.724316437843136,17.230922002738602,8.691199946156496
ElasticNet,1,0.6,0.5,1000,0.01112530456355787,472.1991498408593,21.73014380626275,17.23405160758103,8.693083712417067
ElasticNet,1,0.6,0.5,1500,0.01112530456355787,472.1991498408593,21.73014380626275,17.23405160758103,8.693083712417067
ElasticNet,1,0.6,0.5,2000,0.01112530456355787,472.1991498408593,21.73014380626275,17.23405160758103,8.693083712417067
ElasticNet,1,0.6,0.6,1000,0.010614361470424383,472.44313110087955,21.735756970965596,17.237606924287853,8.695189850522638
ElasticNet,1,0.6,0.6,1500,0.010614361470424383,472.44313110087955,21.735756970965596,17.237606924287853,8.695189850522638
ElasticNet,1,0.6,0.6,2000,0.010614361470424383,472.44313110087955,21.735756970965596,17.237606924287853,8.695189850522638
ElasticNet,1,0.6,0.7000000000000001,1000,0.01036070425682356,472.56425536583043,21.738543082870812,17.2398727259808,8.696799057297097
ElasticNet,1,0.6,0.7000000000000001,1500,0.01036070425682356,472.56425536583043,21.738543082870812,17.2398727259808,8.696799057297097
ElasticNet,1,0.6,0.7000000000000001,2000,0.01036070425682356,472.56425536583043,21.738543082870812,17.2398727259808,8.696799057297097
ElasticNet,1,0.6,0.8,1000,0.009990634114191432,472.7409681561757,21.742607206960617,17.243003101430464,8.699422600342832
ElasticNet,1,0.6,0.8,1500,0.009990634114191432,472.7409681561757,21.742607206960617,17.243003101430464,8.699422600342832
ElasticNet,1,0.6,0.8,2000,0.009990634114191432,472.7409681561757,21.742607206960617,17.243003101430464,8.699422600342832
ElasticNet,1,0.6,0.9,1000,0.009865133265221537,472.8008962688692,21.74398528947417,17.243983558613092,8.700822547236173
ElasticNet,1,0.6,0.9,1500,0.009865133265221537,472.8008962688692,21.74398528947417,17.243983558613092,8.700822547236173
ElasticNet,1,0.6,0.9,2000,0.009865133265221537,472.8008962688692,21.74398528947417,17.243983558613092,8.700822547236173
ElasticNet,1,0.6,1.0,1000,0.009890122594862105,472.78896357379085,21.743710897033903,17.243672540383805,8.701466404528825
ElasticNet,1,0.6,1.0,1500,0.009890122594862105,472.78896357379085,21.743710897033903,17.243672540383805,8.701466404528825
ElasticNet,1,0.6,1.0,2000,0.009890122594862105,472.78896357379085,21.743710897033903,17.243672540383805,8.701466404528825
ElasticNet,1,0.7000000000000001,0.1,1000,0.012086893370584773,471.7399800195766,21.719575963162278,17.231133475056364,8.686863265744838
ElasticNet,1,0.7000000000000001,0.1,1500,0.012086893370584773,471.7399800195766,21.719575963162278,17.231133475056364,8.686863265744838
ElasticNet,1,0.7000000000000001,0.1,2000,0.012086893370584773,471.7399800195766,21.719575963162278,17.231133475056364,8.686863265744838
ElasticNet,1,0.7000000000000001,0.2,1000,0.01158607513637766,471.97912654189,21.7250805876961,17.23380374428737,8.688891157279128
ElasticNet,1,0.7000000000000001,0.2,1500,0.01158607513637766,471.97912654189,21.7250805876961,17.23380374428737,8.688891157279128
ElasticNet,1,0.7000000000000001,0.2,2000,0.01158607513637766,471.97912654189,21.7250805876961,17.23380374428737,8.688891157279128
ElasticNet,1,0.7000000000000001,0.30000000000000004,1000,0.011117117115071684,472.20305944258376,21.7302337641035,17.236843887389686,8.689979754061257
ElasticNet,1,0.7000000000000001,0.30000000000000004,1500,0.011117117115071684,472.20305944258376,21.7302337641035,17.236843887389686,8.689979754061257
ElasticNet,1,0.7000000000000001,0.30000000000000004,2000,0.011117117115071684,472.20305944258376,21.7302337641035,17.236843887389686,8.689979754061257
ElasticNet,1,0.7000000000000001,0.4,1000,0.010604189934547148,472.44798812737235,21.735868699625794,17.239799261396787,8.691989578988625
ElasticNet,1,0.7000000000000001,0.4,1500,0.010604189934547148,472.44798812737235,21.735868699625794,17.239799261396787,8.691989578988625
ElasticNet,1,0.7000000000000001,0.4,2000,0.010604189934547148,472.44798812737235,21.735868699625794,17.239799261396787,8.691989578988625
ElasticNet,1,0.7000000000000001,0.5,1000,0.010024119145518817,472.72497866489016,21.742239504358565,17.243585533969753,8.694295598418366
ElasticNet,1,0.7000000000000001,0.5,1500,0.010024119145518817,472.72497866489016,21.742239504358565,17.243585533969753,8.694295598418366
ElasticNet,1,0.7000000000000001,0.5,2000,0.010024119145518817,472.72497866489016,21.742239504358565,17.243585533969753,8.694295598418366
ElasticNet,1,0.7000000000000001,0.6,1000,0.009771035200744849,472.8458291873195,21.74501849130783,17.245964519957468,8.695760731931164
ElasticNet,1,0.7000000000000001,0.6,1500,0.009771035200744849,472.8458291873195,21.74501849130783,17.245964519957468,8.695760731931164
ElasticNet,1,0.7000000000000001,0.6,2000,0.009771035200744849,472.8458291873195,21.74501849130783,17.245964519957468,8.695760731931164
ElasticNet,1,0.7000000000000001,0.7000000000000001,1000,0.009445518077057846,473.0012673937707,21.748592308325858,17.248831178540545,8.697947244246231
ElasticNet,1,0.7000000000000001,0.7000000000000001,1500,0.009445518077057846,473.0012673937707,21.748592308325858,17.248831178540545,8.697947244246231
ElasticNet,1,0.7000000000000001,0.7000000000000001,2000,0.009445518077057846,473.0012673937707,21.748592308325858,17.248831178540545,8.697947244246231
ElasticNet,1,0.7000000000000001,0.8,1000,0.009348655953729246,473.0475201824189,21.74965563365128,17.249697613568117,8.699011391567916
ElasticNet,1,0.7000000000000001,0.8,1500,0.009348655953729246,473.0475201824189,21.74965563365128,17.249697613568117,8.699011391567916
ElasticNet,1,0.7000000000000001,0.8,2000,0.009348655953729246,473.0475201824189,21.74965563365128,17.249697613568117,8.699011391567916
ElasticNet,1,0.7000000000000001,0.9,1000,0.00934531244411696,473.0491167470834,21.7496923368374,17.249749390611363,8.699599075115481
ElasticNet,1,0.7000000000000001,0.9,1500,0.00934531244411696,473.0491167470834,21.7496923368374,17.249749390611363,8.699599075115481
ElasticNet,1,0.7000000000000001,0.9,2000,0.00934531244411696,473.0491167470834,21.7496923368374,17.249749390611363,8.699599075115481
ElasticNet,1,0.7000000000000001,1.0,1000,0.009322425596106743,473.0600454827694,21.749943574243346,17.249911732627282,8.70025508910937
ElasticNet,1,0.7000000000000001,1.0,1500,0.009322425596106743,473.0600454827694,21.749943574243346,17.249911732627282,8.70025508910937
ElasticNet,1,0.7000000000000001,1.0,2000,0.009322425596106743,473.0600454827694,21.749943574243346,17.249911732627282,8.70025508910937
ElasticNet,1,0.8,0.1,1000,0.011344356272415923,472.09455010626067,21.727736884136384,17.237818817740997,8.687000764591232
ElasticNet,1,0.8,0.1,1500,0.011344356272415923,472.09455010626067,21.727736884136384,17.237818817740997,8.687000764591232
ElasticNet,1,0.8,0.1,2000,0.011344356272415923,472.09455010626067,21.727736884136384,17.237818817740997,8.687000764591232
ElasticNet,1,0.8,0.2,1000,0.010791499187618236,472.358545784004,21.73381111963578,17.240854231572982,8.68886771700319
ElasticNet,1,0.8,0.2,1500,0.010791499187618236,472.358545784004,21.73381111963578,17.240854231572982,8.68886771700319
ElasticNet,1,0.8,0.2,2000,0.010791499187618236,472.358545784004,21.73381111963578,17.240854231572982,8.68886771700319
ElasticNet,1,0.8,0.30000000000000004,1000,0.010295960941269056,472.5951710508043,21.73925415120777,17.24405686830834,8.690292253202516
ElasticNet,1,0.8,0.30000000000000004,1500,0.010295960941269056,472.5951710508043,21.73925415120777,17.24405686830834,8.690292253202516
ElasticNet,1,0.8,0.30000000000000004,2000,0.010295960941269056,472.5951710508043,21.73925415120777,17.24405686830834,8.690292253202516
